CompanyLogo,Company,Code,Rank,MarketCap,Country,Categories,Description
https://companiesmarketcap.com/img/company-logos/256/ARMK.png,Aramark,ARMK,#1803,$8.69 B,🇺🇸 USA,Food,No description
https://companiesmarketcap.com/img/company-logos/256/CAR.AX.png,Carsales,CAR.AX,#1804,$8.69 B,🇦🇺 Australia,"Used car retailer, Internet, Car retail, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/MOS.png,The Mosaic Company,MOS,#1805,$8.69 B,🇺🇸 USA,Fertilizer companies,No description
https://companiesmarketcap.com/img/company-logos/256/CROX.png,Crocs,CROX,#1806,$8.69 B,🇺🇸 USA,"Footwear, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/BALD-B.ST.png,Fastighets AB Balder,BALD-B.ST,#1807,$8.68 B,🇸🇪 Sweden,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/CCK.png,Crown Holdings,CCK,#1808,$8.68 B,🇺🇸 USA,"Packaging, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/EMAARDEV.AE.png,Emaar Development,EMAARDEV.AE,#1809,$8.67 B,🇦🇪 United Arab Emirates,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/INFA.png,Informatica,INFA,#1810,$8.67 B,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/TRUE.BK.png,True Corporation,TRUE.BK,#1811,$8.67 B,🇹🇭 Thailand,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/FN.png,Fabrinet,FN,#1812,$8.67 B,Cayman Islands,Electronics,No description
https://companiesmarketcap.com/img/company-logos/256/MUTHOOTFIN.NS.png,Muthoot Finance,MUTHOOTFIN.NS,#1813,$8.66 B,🇮🇳 India,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/9021.T.png,West Japan Railway,9021.T,#1814,$8.66 B,🇯🇵 Japan,"Railways, Transportation",No description
https://companiesmarketcap.com/img/company-logos/256/6823.HK.png,Hong Kong Telecom,6823.HK,#1815,$8.66 B,🇭🇰 Hong Kong,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/4938.TW.png,Pegatron,4938.TW,#1816,$8.66 B,🇹🇼 Taiwan,"Electronics, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/GNRC.png,Generac Power Systems,GNRC,#1817,$8.65 B,🇺🇸 USA,Manufacturing,No description
https://companiesmarketcap.com/img/company-logos/256/VAR.OL.png,Vår Energi,VAR.OL,#1818,$8.64 B,🇳🇴 Norway,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/LOTB.BR.png,Lotus Bakeries,LOTB.BR,#1819,$8.64 B,🇧🇪 Belgium,Food,No description
https://companiesmarketcap.com/img/company-logos/256/SHP.JO.png,Shoprite,SHP.JO,#1820,$8.64 B,🇿🇦 South Africa,"Retail, Supermarket Chains",No description
https://companiesmarketcap.com/img/company-logos/256/5019.T.png,Idemitsu Kosan,5019.T,#1821,$8.63 B,🇯🇵 Japan,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/MNDI.L.png,Mondi,MNDI.L,#1822,$8.63 B,🇬🇧 UK,"Pulp and paper, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/RGLD.png,Royal Gold,RGLD,#1823,$8.63 B,🇺🇸 USA,"Mining, Gold mining, Silver Mining","Royal Gold is an American precious metals company with royalty claims on gold, silver, copper, lead and zinc at mines in over 20 countries."
https://companiesmarketcap.com/img/company-logos/256/AGS.BR.png,ageas,AGS.BR,#1824,$8.63 B,🇧🇪 Belgium,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/HOT.F.png,Hochtief,HOT.F,#1825,$8.62 B,🇩🇪 Germany,Construction,No description
https://companiesmarketcap.com/img/company-logos/256/BWXT.png,BWX Technologies,BWXT,#1826,$8.61 B,🇺🇸 USA,Uranium,No description
https://companiesmarketcap.com/img/company-logos/256/ULS.png,UL Solutions,ULS,#1827,$8.61 B,🇺🇸 USA,Professional services,No description
https://companiesmarketcap.com/img/company-logos/256/PSO.png,Pearson,PSO,#1828,$8.60 B,🇬🇧 UK,Education,No description
https://companiesmarketcap.com/img/company-logos/256/2883.TW.png,China Development Financial,2883.TW,#1829,$8.59 B,🇹🇼 Taiwan,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/6488.TWO.png,GlobalWafers,6488.TWO,#1830,$8.59 B,🇹🇼 Taiwan,"Semiconductors, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/COTY.png,Coty,COTY,#1831,$8.59 B,🇺🇸 USA,"& Fragrances, Cosmetics and Beauty, Luxury goods, Consumer goods",No description
https://companiesmarketcap.com/img/company-logos/256/YMM.png,Full Truck Alliance,YMM,#1832,$8.58 B,🇨🇳 China,Transportation,No description
https://companiesmarketcap.com/img/company-logos/256/DSGX.png,Descartes Systems,DSGX,#1833,$8.56 B,🇨🇦 Canada,"Software, Tech","Descartes Systems Group Inc. is a Canadian multinational technology company specializing in logistics software, supply chain management software and cloud-based services for logistics companies."
https://companiesmarketcap.com/img/company-logos/256/NIBE-B.ST.png,NIBE Industrier,NIBE-B.ST,#1834,$8.54 B,🇸🇪 Sweden,No categories,"Nibe Industrier AB is a Swedish company that manufactures and sells equipment for electric heating, domestic heating products and fireplace heating products."
https://companiesmarketcap.com/img/company-logos/256/OHI.png,Omega Healthcare,OHI,#1835,$8.53 B,🇺🇸 USA,"REITs, Real estate, Investment, Medical Care Facilities, Healthcare",No description
https://companiesmarketcap.com/img/company-logos/256/NMDC.NS.png,National Mineral Development Corporation,NMDC.NS,#1836,$8.53 B,🇮🇳 India,Mining,No description
https://companiesmarketcap.com/img/company-logos/256/NYT.png,New York Times,NYT,#1837,$8.52 B,🇺🇸 USA,Media/Press,The New York Times Company is an American mass media company which publishes its namesake newspaper.
https://companiesmarketcap.com/img/company-logos/256/9532.T.png,Osaka Gas,9532.T,#1838,$8.52 B,🇯🇵 Japan,Utility companies,No description
https://companiesmarketcap.com/img/company-logos/256/SEIC.png,SEI Investments,SEIC,#1839,$8.52 B,🇺🇸 USA,"Financial services, Management, Investment","SEI Investments Company, is an American financial services company. The company provides investment processing, investment management, and investment operations solutions"
https://companiesmarketcap.com/img/company-logos/256/ALV.png,Autoliv,ALV,#1840,$8.52 B,🇸🇪 Sweden,Automotive Suppliers,No description
https://companiesmarketcap.com/img/company-logos/256/LEGN.png,Legend Biotech,LEGN,#1841,$8.51 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/PRESTIGE.NS.png,Prestige Group,PRESTIGE.NS,#1842,$8.51 B,🇮🇳 India,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/5819.KL.png,(HLBank) Hong Leong Bank,5819.KL,#1843,$8.50 B,🇲🇾 Malaysia,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/YKBNK.IS.png,Yapı Kredi,YKBNK.IS,#1844,$8.49 B,🇹🇷 Turkey,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/BEIJ-B.ST.png,Beijer Ref,BEIJ-B.ST,#1845,$8.49 B,🇸🇪 Sweden,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/SRF.NS.png,SRF Limited,SRF.NS,#1846,$8.48 B,🇮🇳 India,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/GICRE.NS.png,General Insurance Corporation of India,GICRE.NS,#1847,$8.48 B,🇮🇳 India,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/FHN.png,First Horizon National,FHN,#1848,$8.48 B,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/BMED.MI.png,Banca Mediolanum,BMED.MI,#1849,$8.45 B,🇮🇹 Italy,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/EHC.png,HealthSouth,EHC,#1850,$8.45 B,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/1326.TW.png,Formosa Chemicals & Fibre,1326.TW,#1851,$8.45 B,🇹🇼 Taiwan,Chemicals,No description
https://companiesmarketcap.com/img/company-logos/256/6618.HK.png,JD Health,6618.HK,#1852,$8.45 B,🇨🇳 China,"Drugstore, Internet, E-Commerce, Healthcare, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/GTLB.png,GitLab,GTLB,#1853,$8.42 B,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/FRT.png,Federal Realty Investment Trust,FRT,#1854,$8.40 B,🇺🇸 USA,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/PERSISTENT.NS.png,Persistent Systems,PERSISTENT.NS,#1855,$8.40 B,🇮🇳 India,Professional services,No description
https://companiesmarketcap.com/img/company-logos/256/AIZ.png,Assurant,AIZ,#1856,$8.40 B,🇺🇸 USA,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/1193.HK.png,China Resources Gas Group,1193.HK,#1857,$8.39 B,🇭🇰 Hong Kong,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/KBR.png,KBR,KBR,#1858,$8.39 B,🇺🇸 USA,Engineering,No description
https://companiesmarketcap.com/img/company-logos/256/INPST.AS.png,InPost,INPST.AS,#1859,$8.39 B,🇱🇺 Luxembourg,Transportation,No description
https://companiesmarketcap.com/img/company-logos/256/MNHVF.png,Mowi,MNHVF,#1860,$8.39 B,🇳🇴 Norway,Food,No description
https://companiesmarketcap.com/img/company-logos/256/KBANK.BK.png,Kasikornbank,KBANK.BK,#1861,$8.38 B,🇹🇭 Thailand,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/SF.png,Stifel,SF,#1862,$8.38 B,🇺🇸 USA,"Financial services, Investment",No description
https://companiesmarketcap.com/img/company-logos/256/9531.T.png,Tōkyō Gas,9531.T,#1863,$8.38 B,🇯🇵 Japan,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/SHL.AX.png,Sonic Healthcare,SHL.AX,#1864,$8.37 B,🇦🇺 Australia,Diagnostics and Testing,No description
https://companiesmarketcap.com/img/company-logos/256/PSN.png,Parsons,PSN,#1865,$8.36 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/PHOENIXLTD.NS.png,Phoenix Mills,PHOENIXLTD.NS,#1866,$8.35 B,🇮🇳 India,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/SBICARD.NS.png,SBI Card,SBICARD.NS,#1867,$8.35 B,🇮🇳 India,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/MTSI.png,MACOM,MTSI,#1868,$8.35 B,🇺🇸 USA,"Semiconductors, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/DCI.png,Donaldson,DCI,#1869,$8.34 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/EGP.png,EastGroup Properties,EGP,#1870,$8.34 B,🇺🇸 USA,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/ESLT.png,Elbit Systems,ESLT,#1871,$8.33 B,🇮🇱 Israel,"Aerospace, Defense contractors",No description
https://companiesmarketcap.com/img/company-logos/256/A17U.SI.png,Ascendas Reit,A17U.SI,#1872,$8.33 B,🇸🇬 Singapore,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/EUROB.AT.png,Eurobank Ergasias Services and Holdings,EUROB.AT,#1873,$8.33 B,🇬🇷 Greece,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/HINDPETRO.NS.png,Hindustan Petroleum,HINDPETRO.NS,#1874,$8.32 B,🇮🇳 India,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/OTEX.png,OpenText,OTEX,#1875,$8.32 B,🇨🇦 Canada,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/ADNOCLS.AE.png,ADNOC Logistics & Services,ADNOCLS.AE,#1876,$8.31 B,🇦🇪 United Arab Emirates,Transportation,No description
https://companiesmarketcap.com/img/company-logos/256/CGNX.png,Cognex,CGNX,#1877,$8.31 B,🇺🇸 USA,"Electronics, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/ORDS.AE.png,Ooredoo,ORDS.AE,#1878,$8.30 B,🇦🇪 United Arab Emirates,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/EDR.png,Endeavor Group,EDR,#1879,$8.30 B,🇺🇸 USA,"Media/Press, Entertainment",No description
https://companiesmarketcap.com/img/company-logos/256/BBWI.png,Bath & Body Works,BBWI,#1880,$8.29 B,🇺🇸 USA,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/SOLV.png,Solventum,SOLV,#1881,$8.29 B,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/9697.T.png,Capcom,9697.T,#1882,$8.29 B,🇯🇵 Japan,Video games,No description
https://companiesmarketcap.com/img/company-logos/256/2883.HK.png,China Oilfield Services,2883.HK,#1883,$8.28 B,🇨🇳 China,"Oil&Gas, Energy","China Oilfield Services or COSL for short is a subsidiary company of the CNOOC Group. COSL provides oilfield services through all stages of offshore oil and gas exploration, development and production."
https://companiesmarketcap.com/img/company-logos/256/AZRG.TA.png,Azrieli Group,AZRG.TA,#1884,$8.28 B,🇮🇱 Israel,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/EVR.png,Evercore,EVR,#1885,$8.26 B,🇺🇸 USA,Professional services,No description
https://companiesmarketcap.com/img/company-logos/256/HSIC.png,Henry Schein,HSIC,#1886,$8.25 B,🇺🇸 USA,Healthcare,"Henry Schein, Inc. is a global provider of products and services to general practitioners, physicians, and veterinarians."
https://companiesmarketcap.com/img/company-logos/256/BZ.png,Kanzhun,BZ,#1887,$8.24 B,🇨🇳 China,Staffing & Employment Services,No description
https://companiesmarketcap.com/img/company-logos/256/MTCH.png,Match Group,MTCH,#1888,$8.21 B,🇺🇸 USA,"Internet, Online Dating, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/3816.KL.png,MISC Berhad,3816.KL,#1889,$8.21 B,🇲🇾 Malaysia,"Transportation, Maritime transportation",No description
https://companiesmarketcap.com/img/company-logos/256/LSCC.png,Lattice Semiconductor,LSCC,#1890,$8.21 B,🇺🇸 USA,"Semiconductors, Tech, Tech Hardware, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/3099.T.png,Isetan Mitsukoshi Holdings,3099.T,#1891,$8.21 B,🇯🇵 Japan,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/AYAAF.png,Ayala Land,AYAAF,#1892,$8.20 B,🇵🇭 Philippines,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/SCHAEFFLER.NS.png,Schaeffler India,SCHAEFFLER.NS,#1893,$8.20 B,🇮🇳 India,Manufacturing,No description
https://companiesmarketcap.com/img/company-logos/256/3037.TW.png,Unimicron,3037.TW,#1894,$8.18 B,🇹🇼 Taiwan,"Electronics, Tech, Tech Hardware",No description
https://companiesmarketcap.com/img/company-logos/256/ICG.L.png,Intermediate Capital Group (ICG),ICG.L,#1895,$8.18 B,🇬🇧 UK,"Investment, Management",No description
https://companiesmarketcap.com/img/company-logos/256/BALN.SW.png,Bâloise,BALN.SW,#1896,$8.18 B,🇨🇭 Switzerland,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/MTN.JO.png,MTN Group,MTN.JO,#1897,$8.17 B,🇿🇦 South Africa,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/SOL.AX.png,Washington H. Soul Pattinson and Company (WHSP),SOL.AX,#1898,$8.16 B,🇦🇺 Australia,"Investment, Mining, Coal Mining",No description
https://companiesmarketcap.com/img/company-logos/256/ORI.png,Old Republic International,ORI,#1899,$8.15 B,🇺🇸 USA,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/LTM.SN.png,LATAM Airlines,LTM.SN,#1900,$8.15 B,🇨🇱 Chile,"Airlines, Travel, Transportation",No description
https://companiesmarketcap.com/img/company-logos/256/PAYC.png,Paycom,PAYC,#1901,$8.14 B,🇺🇸 USA,"Software, Tech","Paycom Software, Inc., simply known as Paycom, is an American online payroll and human resource technology provider."
https://companiesmarketcap.com/img/company-logos/256/ASX.AX.png,ASX,ASX.AX,#1902,$8.14 B,🇦🇺 Australia,"Financial services, Stock exchanges, Stock/Crypto exchanges",The Australian Securities Exchange or simply ASX is an Australian securities exchange based in Sydney.
https://companiesmarketcap.com/img/company-logos/256/EXAS.png,Exact Sciences,EXAS,#1903,$8.13 B,🇺🇸 USA,"Diagnostics and Testing, Biotech",Exact Sciences Corp. is a molecular diagnostics company with an initial focus on the early detection and prevention of colorectal cancer.
https://companiesmarketcap.com/img/company-logos/256/1812.T.png,Kajima,1812.T,#1904,$8.12 B,🇯🇵 Japan,Construction,No description
https://companiesmarketcap.com/img/company-logos/256/NEXI.MI.png,Nexi,NEXI.MI,#1905,$8.12 B,🇮🇹 Italy,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/4188.T.png,Mitsubishi Chemical Holdings,4188.T,#1906,$8.12 B,🇯🇵 Japan,Chemicals,No description
https://companiesmarketcap.com/img/company-logos/256/RBC.png,RBC Bearings,RBC,#1907,$8.12 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/ALTR.png,Altair Engineering,ALTR,#1908,$8.11 B,🇺🇸 USA,"Software, Tech, Engineering",No description
https://companiesmarketcap.com/img/company-logos/256/9435.T.png,Hikari Tsushin,9435.T,#1909,$8.11 B,🇯🇵 Japan,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/MTZ.png,MasTec,MTZ,#1910,$8.10 B,🇺🇸 USA,Engineering,No description
